tenant_id,severity,summary,agent_name,pageKey,test_category,route,recommended_fix,resolved_at,actual_result,details,page,screenshot_url,timestamp,expected_result,status,resolved,id,created_date,updated_date,created_by_id,created_by,is_sample
"","medium","Walkthrough route was preserved, but full mobile interaction QA was not executed in this environment.","Accessibility Tester","","Walkthrough Mobile QA","/walkthrough","Run mobile walkthrough QA and verify every CTA behavior on device-width viewport.","","","Hotspots, overlays, Next Station, Previous, Exit to Home, Ask ARIA, comfort controls, reduced motion, and scroll behavior still need browser proof.","Walkthrough","","2026-05-31T00:00:00.000+08:00","","MANUAL_QA_REQUIRED","false","6a1be949b95ef2633dd4bcf2","2026-05-31T07:54:49.535000","2026-05-31T07:54:49.535000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","medium","/onboarding now redirects to /","Visitor Tester","","Week 3.9 Onboarding Route Test","/onboarding","Open /onboarding and confirm it lands on / without blank page or loop.","","","Expected result: /onboarding redirects to the homepage museum entrance. Route rule is configured in App.jsx. Browser redirect proof still required.","Onboarding redirect","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c4","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","high","Accessibility homepage QA required","Accessibility Tester","","Week 3.9 Accessibility Homepage Test","/","Run accessibility controls and keyboard QA on the homepage, then update this record with result evidence.","","","Reduced motion, calm mode, large text, button size, keyboard reachability, readable contrast, and no intense animation without alternatives must be verified in browser. Accessibility controls already exist globally, but proof is pending.","Onboarding homepage","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c7","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","high","Homepage CTA route testing required","Visitor Tester","","Week 3.9 CTA Route Test","/","Click every homepage CTA and store PASS/FAIL evidence for each route.","","","Expected CTAs: Start My Visit advances stage, Ask ARIA opens /guide, View Tickets opens /tickets, Enter Walkthrough opens /walkthrough, Platform opens /platform. Code paths exist, but browser click proof is pending.","Onboarding homepage","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c8","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","medium","Old Home preserved as /platform","Operational Tester","","Week 3.9 Platform Overview Route Test","/platform","Open /platform and verify old overview content renders and navigation remains stable.","","","Expected result: /platform renders the preserved SCAVerse Platform Overview for clients, partners, sponsors, agencies, museum operators, and internal stakeholders. Browser proof still required.","Platform Overview","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c5","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","high","Homepage converted to museum entrance","Visitor Tester","","Week 3.9 Homepage Conversion Test","/","Open / in browser, verify first screen copy and no runtime crash, then update with screenshot evidence.","","","Expected result: / renders the cinematic onboarding museum entrance with visitor-first copy and no technical platform dashboard language. Code route has been changed. Browser proof still required.","Onboarding homepage","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c3","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","high","Mobile homepage QA required","Accessibility Tester","","Week 3.9 Mobile Homepage Test","/","Run mobile preview checks and attach evidence before marking PASS.","","","Required viewport checks: 320px, 375px, 390px, 414px, and 768px. Verify title readable, CTAs visible, no clipped text, no horizontal scroll, stage controls usable, and routes to ARIA, tickets, walkthrough, and platform work.","Onboarding homepage","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c6","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"","medium","Visitor first impression needs human/browser validation","Visitor Tester","","Week 3.9 Visitor First Impression Test","/","Run first-impression review with non-technical users or reviewer and document feedback.","","","Expected result: first screen feels like a premium virtual museum entrance, not a technical platform dashboard or SaaS pitch. Copy has been simplified, but human review proof is still required.","Onboarding homepage","","2026-05-30T10:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1b00ac23580776b48af4c9","2026-05-30T15:22:20.784000","2026-05-30T15:22:20.784000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","info","Commercial readiness package exists","Operational Tester","","Week 3.8 Commercial Readiness","ModuleConfig.commerce","Add browser-visible launch package proof during route crawl.","2026-05-30T09:30:00.000Z","","Commercial package includes museum client pitch, white-label deployment explanation, tenant onboarding workflow, museum launch workflow, pilot deployment checklist, configurable pricing placeholder, configurable support placeholder, and configurable implementation timeline placeholder. Pricing remains explicitly configurable.","Week 3.8 Closure","","2026-05-30T09:30:00.000Z","","PASS","true","6a1aec6f2050d99fe047a88a","2026-05-30T13:55:59.142000","2026-05-30T13:55:59.142000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","critical","Full route crawl still requires browser execution evidence","Visitor Tester","","Week 3.8 Route Crawl","All public/admin/module routes","Run full browser route crawl and store route-level PASS/FAIL records.","","","Routes are declared and aliases exist, but every public, admin, and module route must be opened, refreshed, and checked for 404, blank page, runtime crash, meaningful content, and redirect behavior before Week 4.","Week 3.8 Closure","","2026-05-30T09:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1aec6f2050d99fe047a887","2026-05-30T13:55:59.142000","2026-05-30T13:55:59.142000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","info","Five tenant saturation verified by seeded data and saturation verifier","Tenant Isolation Tester","","Week 3.8 Five Tenant Content Saturation","Tenant data proof","Next proof gate is mutation isolation, not content count.","2026-05-30T09:30:00.000Z","","Saturation verifier reports five configured target tenants with 25 exhibits each, 100+ content assets per tenant target, governance config, launch checklists, commercial readiness package, and analytics proof events.","Week 3.8 Closure","","2026-05-30T09:30:00.000Z","","PASS","true","6a1aec6f2050d99fe047a889","2026-05-30T13:55:59.142000","2026-05-30T13:55:59.142000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Reported typecheck blockers addressed in code; final local rerun still required","Operational Tester","","Week 3.8 Typecheck Closure","Project typecheck","Run npm run typecheck locally and update this record to PASS or FAIL with the exact output.","","","Applied targeted fixes for ConfigEditor conditional props, Recharts CustomTooltip optional props, TestersFeedback UI typing mismatch, and vendor mutation result handling pattern. Expected result: npm run typecheck should no longer fail on the listed blockers. Actual result: local typecheck rerun evidence is not available inside this runtime.","Week 3.8 Closure","","2026-05-30T09:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1aec6f2050d99fe047a886","2026-05-30T13:55:59.142000","2026-05-30T13:55:59.142000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","critical","Week 4 remains locked","Operational Tester","","Week 3.8 Week 4 Gate","Week 4 readiness","Complete all proof gates before changing Week 4 decision.","","","Gate failures remain: final typecheck rerun evidence, full route crawl, admin/public sync proof, CTA determinism interaction proof, tenant mutation isolation proof, mobile QA, accessibility QA. Verdict: PARTIAL PASS, remain in Week 3.","Week 3.8 Closure","","2026-05-30T09:30:00.000Z","","FAIL","false","6a1aec6f2050d99fe047a88b","2026-05-30T13:55:59.142000","2026-05-30T13:55:59.142000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","critical","Admin/public synchronization is not certified yet","Operational Tester","","Week 3.8 Admin/Public Proof","Admin config pages → public pages","Execute the full save-refresh-public proof matrix and attach evidence.","","","Required matrix remains: admin edit, save, refresh admin, open public page, refresh public page, verify update for branding, homepage, onboarding, walkthrough, AI Guide, ticketing, vendors, commerce, white label, and module toggles.","Week 3.8 Closure","","2026-05-30T09:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1aec6f2050d99fe047a888","2026-05-30T13:55:59.142000","2026-05-30T13:55:59.142000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","critical","Tenant leak detection remains required before Week 4","Tenant Isolation Tester","","Week 3.9 Tenant Leak Report","Tenant A mutation → Tenant B comparison","Perform tenant-by-tenant mutation isolation tests and store before/after evidence.","","","Expected result: changing branding, onboarding, walkthrough, AI guide, ticketing, and commerce in one tenant does not alter other tenants. Actual result: tenant-scoped data exists, but controlled mutation-and-compare proof is not stored yet.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834d0","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","medium","Evidence record required: ticketing","Operational Tester","","Week 3.9 Evidence Registry","/tickets","Run ticket selection and booking proof per tenant.","","","Subsystem: ticketing. Expected result: ticket selection, totals, booking record, analytics. Actual result: route/config exist; transaction-flow proof pending. Screenshot reference: pending.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834cc","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","CTA governance matrix requires interaction proof","Visitor Tester","","Week 3.9 CTA Governance Matrix","/walkthrough","Verify every CTA position across every tenant walkthrough scene and mark inconsistencies as FAIL.","","","Canonical CTA map: Hotspot Badge → Open Overlay; Keep Exploring → Close Overlay; Ask ARIA → Open AI Guide; Enter Museum → Advance Journey. Actual result: matrix defined, browser proof pending across museums.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834d1","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","medium","Evidence record required: commerce","Operational Tester","","Week 3.9 Evidence Registry","/commerce","Run commerce route and CTA proof across tenants.","","","Subsystem: commerce. Expected result: catalog displays tenant-specific data, CTAs work, analytics fire. Actual result: seeded data exists; browser proof pending.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834ce","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","critical","Week 4 cannot be certified yet","Operational Tester","","Week 3.9 Week 4 Go/No-Go Decision","Week 4 readiness gate","Complete all evidence gates before changing status to CERTIFIED FOR WEEK 4.","","","Required evidence incomplete: route integrity, admin/public synchronization, CTA governance interaction proof, tenant leak mutation proof, mobile QA, accessibility QA, and local install/lint/typecheck/build. Verdict: REMAIN IN WEEK 3.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","FAIL","false","6a1ae64f64b95882bbb834d3","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Evidence record required: AI guide","Visitor Tester","","Week 3.9 Evidence Registry","/guide","Execute guide questions per tenant and document actual responses.","","","Subsystem: AI guide. Expected result: guide opens, accepts questions, returns tenant-safe responses, logs analytics. Actual result: config/content exist; interactive proof pending. Screenshot reference: pending.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834cb","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Evidence record required: walkthrough","Visitor Tester","","Week 3.9 Evidence Registry","/walkthrough","Run scene-by-scene walkthrough proof across all tenants.","","","Subsystem: walkthrough. Expected result: scenes load, hotspots open overlays, CTAs behave according to governance, completion tracked. Actual result: seeded route/content exist; interaction proof pending. Screenshot reference: pending.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834ca","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Evidence record required: onboarding","Operational Tester","","Week 3.9 Evidence Registry","/onboarding","Run onboarding browser proof per tenant and attach evidence before marking complete.","","","Subsystem: onboarding. Expected result: stage flow executes, preferences persist, analytics fire, completion routes correctly. Actual result: route/config/content exist, but full browser execution evidence is not stored yet. Screenshot reference: pending. Notes: no completion claim allowed until executed and documented.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834c9","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","info","Evidence record: analytics proof events verified","Operational Tester","","Week 3.9 Evidence Registry","/analytics","Add dashboard screenshot proof during route crawl.","2026-05-30T09:00:00.000Z","","Subsystem: analytics. Expected result: required event records exist for onboarding, walkthrough, hotspots, AI guide, tickets, vendors, and commerce. Actual result: Week 3 Saturation Proof AnalyticsEvent records exist for the required event set across the five-tenant proof set. Screenshot reference: pending dashboard visual proof.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","PASS","true","6a1ae64f64b95882bbb834cf","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","medium","Evidence record required: vendors","Operational Tester","","Week 3.9 Evidence Registry","/vendors","Submit vendor application and verify admin/public persistence.","","","Subsystem: vendors. Expected result: vendor pages load, registration persists, admin status changes persist, analytics fire. Actual result: route/config/entity exist; full save-refresh proof pending.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834cd","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","critical","False completion detection must remain active","Operational Tester","","Week 3.9 False Completion Report","All major routes","Run false-completion QA matrix and convert each finding to PASS/FAIL/WARNING with reproduction steps.","","","Checks required: pages that render but do nothing, buttons without outcomes, analytics that do not update, readiness scores that never change, toggles that do not affect behavior, overlays that do not persist, and saves that fail refresh survival. Actual result: not fully executed yet.","Operational Truth Lockdown","","2026-05-30T09:00:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ae64f64b95882bbb834d2","2026-05-30T13:29:51.006000","2026-05-30T13:29:51.006000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Deterministic CTA consistency requires interactive verification","Visitor Tester","","CTA Consistency","/walkthrough","Audit every scene across five tenants and update this record with PASS/FAIL/WARNING evidence.","","","Required contract: hotspot badge opens overlay, Keep Exploring closes overlay, Ask ARIA opens AI Guide, ticket/vendor/commerce CTAs route consistently. Source and data are prepared, but cross-tenant browser interaction proof is still required.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f1f","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","medium","Mobile experience requires viewport execution evidence","Visitor Tester","","Mobile","Public route set","Run mobile viewport crawl for public, walkthrough, onboarding, tickets, vendors, commerce, and guide routes.","","","Responsive classes exist across major pages, but mobile route crawl and interaction checks were not executed in this environment.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f21","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","info","Analytics proof events exist for Week 3.6 verification","Operational Tester","","Analytics Verification","AnalyticsEvent: Week 3 Saturation Proof","Next step: confirm dashboard visualization in browser route crawl.","2026-05-30T08:30:00.000Z","","Base44 data verification found deterministic Week 3 Saturation Proof analytics records for target event types including onboarding_started, onboarding_completed, walkthrough_started, hotspot_opened, walkthrough_completed, ai_guide_opened, ticket_selected, vendor_application_submitted, and commerce_viewed across the five-tenant proof set.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","PASS","true","6a1ac011e1f8acf829cc4f23","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","medium","Walkthrough flow requires interactive browser proof","Visitor Tester","","Walkthrough Testing","/walkthrough","Run the walkthrough manually or with an agent and record scene-by-scene results.","","","Walkthrough scenes are seeded and route-supported, but scene navigation, overlay open/close, hotspot click behavior, and completion behavior require interactive browser testing.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f1e","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Route crawl requires browser execution evidence","Visitor Tester","","Route Testing","Public/admin/module route set","Run full browser route crawl and update this record to PASS/FAIL/WARNING with route-level evidence.","","","Static routing exists in App.jsx, but a full browser crawl for all public, admin, and module routes was not executed in this environment. Reproduction steps: open each route, refresh, confirm no 404, blank page, crash, or infinite loading.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f1c","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Tenant data exists, mutation isolation still requires change-proof","Tenant Isolation Tester","","Tenant Isolation","Tenant-scoped records","Perform controlled tenant-specific edits and verify other tenants remain unchanged before marking PASS.","","","Five tenant records and tenant-scoped content/config records exist. However, the required change Tenant A → verify Tenant B/C/D/E unaffected sequence was not executed here.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f22","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Admin-to-public sync requires browser save-refresh proof","Operational Tester","","Admin/Public Sync","Admin modules → public routes","Execute admin/public proof matrix for branding, onboarding, walkthrough, AI Guide, tickets, vendors, commerce, white-label, and module toggles.","","","ConfigEditor and tenant-scoped records exist, but admin edit → save → refresh admin → open public page → refresh public page was not executed here. Reproduction steps: edit one module config per tenant, save, refresh admin, open matching public route, refresh, verify update.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f1d","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"all","high","Accessibility controls require keyboard and visual QA","Accessibility Tester","","Accessibility","ExperienceControls and public routes","Run accessibility QA on desktop and mobile, including keyboard navigation and overlay dismissal.","","","Reduced motion, calm mode, and large text controls exist, but keyboard reachability, overlay close behavior, and contrast checks require browser-level QA.","Week 3.6 Operational Proof","","2026-05-30T08:30:00.000Z","","MANUAL_QA_REQUIRED","false","6a1ac011e1f8acf829cc4f20","2026-05-30T10:46:41.964000","2026-05-30T10:46:41.964000","6a171d7f6abbd230a00539e3","aipavuron@gmail.com","false"
"6a1a79ad9b38ad5090217348","medium","Deterministic CTA Behavior requires deterministic execution evidence","Visitor Tester","","Deterministic CTA Behavior","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828ff","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Accessibility Controls requires deterministic execution evidence","Visitor Tester","","Accessibility Controls","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582901","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Larger Text requires deterministic execution evidence","Accessibility Tester","","Larger Text","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582904","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","high","Keyboard Reachability requires deterministic execution evidence","Accessibility Tester","","Keyboard Reachability","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582907","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Overlay Close Behavior requires deterministic execution evidence","Accessibility Tester","","Overlay Close Behavior","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582906","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Tenant A does not affect Tenant B requires deterministic execution evidence","Tenant Isolation Tester","","Tenant A does not affect Tenant B","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582908","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Tenant C does not affect Tenant D requires deterministic execution evidence","Tenant Isolation Tester","","Tenant C does not affect Tenant D","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b0958290a","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Mobile Experience requires deterministic execution evidence","Visitor Tester","","Mobile Experience","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582900","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Tenant B does not affect Tenant C requires deterministic execution evidence","Tenant Isolation Tester","","Tenant B does not affect Tenant C","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582909","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Contrast requires deterministic execution evidence","Accessibility Tester","","Contrast","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582905","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Tenant D does not affect Tenant E requires deterministic execution evidence","Tenant Isolation Tester","","Tenant D does not affect Tenant E","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b0958290b","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Analytics Event Creation requires deterministic execution evidence","Operational Tester","","Analytics Event Creation","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828fa","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Launch Readiness Changes requires deterministic execution evidence","Operational Tester","","Launch Readiness Changes","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828fb","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
