tenant_id,summary,tenant_name,media_references,historical_significance,image_url,ai_guide_context,description,engagement_count,long_description,title,tags,station_number,related_exhibits,audio_url,narrative_text,category,is_featured,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"6a1a79ad9b38ad5090217349","Master Drum Study 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-12-image"",""traditional-music-museum-media-12-audio"",""traditional-music-museum-media-12-caption"",""traditional-music-museum-media-12-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Master Drum Study 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Master Drum Study 2 through accessible interpretation and cultural context.","0","Master Drum Study 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Master Drum Study 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-12""]","12","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Master Drum Study 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a9bd6bc2af1455afafd","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Wind Instrument Wall 3 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-24-image"",""traditional-music-museum-media-24-audio"",""traditional-music-museum-media-24-caption"",""traditional-music-museum-media-24-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Wind Instrument Wall 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Wind Instrument Wall 3 through accessible interpretation and cultural context.","0","Wind Instrument Wall 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Wind Instrument Wall 3","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-24""]","24","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Wind Instrument Wall 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a9bd6bc2af1455afb09","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Maker Tool Bench 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-15-image"",""traditional-music-museum-media-15-audio"",""traditional-music-museum-media-15-caption"",""traditional-music-museum-media-15-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Maker Tool Bench 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Maker Tool Bench 2 through accessible interpretation and cultural context.","0","Maker Tool Bench 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Maker Tool Bench 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-15""]","15","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Maker Tool Bench 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","music_instruments","false","published","6a1a7a9bd6bc2af1455afb00","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Teaching Lineage Scroll 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-17-image"",""traditional-music-museum-media-17-audio"",""traditional-music-museum-media-17-caption"",""traditional-music-museum-media-17-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Teaching Lineage Scroll 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Teaching Lineage Scroll 2 through accessible interpretation and cultural context.","0","Teaching Lineage Scroll 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Teaching Lineage Scroll 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-17""]","17","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Teaching Lineage Scroll 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","interactive","false","published","6a1a7a9bd6bc2af1455afb02","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Sound Preservation Console 1 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-10-image"",""traditional-music-museum-media-10-audio"",""traditional-music-museum-media-10-caption"",""traditional-music-museum-media-10-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Sound Preservation Console 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Sound Preservation Console 1 through accessible interpretation and cultural context.","0","Sound Preservation Console 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Sound Preservation Console 1","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-10""]","10","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Sound Preservation Console 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","false","published","6a1a7a9bd6bc2af1455afafb","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Ritual Sound Map 1 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-6-image"",""traditional-music-museum-media-6-audio"",""traditional-music-museum-media-6-caption"",""traditional-music-museum-media-6-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Ritual Sound Map 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Ritual Sound Map 1 through accessible interpretation and cultural context.","0","Ritual Sound Map 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Ritual Sound Map 1","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-6""]","6","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Ritual Sound Map 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a9bd6bc2af1455afaf7","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Wind Instrument Wall 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-14-image"",""traditional-music-museum-media-14-audio"",""traditional-music-museum-media-14-caption"",""traditional-music-museum-media-14-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Wind Instrument Wall 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Wind Instrument Wall 2 through accessible interpretation and cultural context.","0","Wind Instrument Wall 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Wind Instrument Wall 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-14""]","14","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Wind Instrument Wall 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","costume_art","false","published","6a1a7a9bd6bc2af1455afaff","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Maker Tool Bench 1 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-5-image"",""traditional-music-museum-media-5-audio"",""traditional-music-museum-media-5-caption"",""traditional-music-museum-media-5-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Maker Tool Bench 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Maker Tool Bench 1 through accessible interpretation and cultural context.","0","Maker Tool Bench 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Maker Tool Bench 1","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-5""]","5","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Maker Tool Bench 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","interactive","true","published","6a1a7a9bd6bc2af1455afaf6","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Archive Recording Station 1 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-8-image"",""traditional-music-museum-media-8-audio"",""traditional-music-museum-media-8-caption"",""traditional-music-museum-media-8-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Archive Recording Station 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Archive Recording Station 1 through accessible interpretation and cultural context.","0","Archive Recording Station 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Archive Recording Station 1","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-8""]","8","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Archive Recording Station 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","costume_art","false","published","6a1a7a9bd6bc2af1455afaf9","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","String Instrument Case 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-13-image"",""traditional-music-museum-media-13-audio"",""traditional-music-museum-media-13-caption"",""traditional-music-museum-media-13-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain String Instrument Case 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining String Instrument Case 2 through accessible interpretation and cultural context.","0","String Instrument Case 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","String Instrument Case 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-13""]","13","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for String Instrument Case 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","false","published","6a1a7a9bd6bc2af1455afafe","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Festival Rhythm Guide 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-19-image"",""traditional-music-museum-media-19-audio"",""traditional-music-museum-media-19-caption"",""traditional-music-museum-media-19-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Festival Rhythm Guide 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Festival Rhythm Guide 2 through accessible interpretation and cultural context.","0","Festival Rhythm Guide 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Festival Rhythm Guide 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-19""]","19","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Festival Rhythm Guide 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","false","published","6a1a7a9bd6bc2af1455afb04","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","String Instrument Case 3 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-23-image"",""traditional-music-museum-media-23-audio"",""traditional-music-museum-media-23-caption"",""traditional-music-museum-media-23-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain String Instrument Case 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining String Instrument Case 3 through accessible interpretation and cultural context.","0","String Instrument Case 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","String Instrument Case 3","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-23""]","23","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for String Instrument Case 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","interactive","false","published","6a1a7a9bd6bc2af1455afb08","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Listening Atrium Orientation 1 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-1-image"",""traditional-music-museum-media-1-audio"",""traditional-music-museum-media-1-caption"",""traditional-music-museum-media-1-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Listening Atrium Orientation 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Listening Atrium Orientation 1 through accessible interpretation and cultural context.","0","Listening Atrium Orientation 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Listening Atrium Orientation 1","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-1""]","1","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Listening Atrium Orientation 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","true","draft","6a1a7a9bd6bc2af1455afaf2","2026-05-30T05:50:19.818000","2026-05-31T04:42:26.091000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Master Drum Study 3 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-22-image"",""traditional-music-museum-media-22-audio"",""traditional-music-museum-media-22-caption"",""traditional-music-museum-media-22-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Master Drum Study 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Master Drum Study 3 through accessible interpretation and cultural context.","0","Master Drum Study 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Master Drum Study 3","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-22""]","22","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Master Drum Study 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","false","published","6a1a7a9bd6bc2af1455afb07","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Archive Recording Station 2 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-18-image"",""traditional-music-museum-media-18-audio"",""traditional-music-museum-media-18-caption"",""traditional-music-museum-media-18-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Archive Recording Station 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Archive Recording Station 2 through accessible interpretation and cultural context.","0","Archive Recording Station 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Archive Recording Station 2","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-18""]","18","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Archive Recording Station 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a9bd6bc2af1455afb03","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","Maker Tool Bench 3 is a curated museum-grade exhibit connected to instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory.","Traditional Music Museum","[""traditional-music-museum-media-25-image"",""traditional-music-museum-media-25-audio"",""traditional-music-museum-media-25-caption"",""traditional-music-museum-media-25-archive""]","This exhibit helps explain how instruments, makers, rituals, listening cultures, teaching lineages, archives, and sound memory shaped cultural memory, learning, craft, performance, movement, or public identity.","","LIRA should explain Maker Tool Bench 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Maker Tool Bench 3 through accessible interpretation and cultural context.","0","Maker Tool Bench 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Maker Tool Bench 3","[""traditional-music-museum"",""museum-grade"",""week-3"",""station-25""]","25","[""Listening Atrium Orientation"",""Master Drum Study"",""String Instrument Case"",""Wind Instrument Wall"",""Maker Tool Bench""]","","Narration for Maker Tool Bench 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","false","published","6a1a7a9bd6bc2af1455afb0a","2026-05-30T05:50:19.818000","2026-05-30T05:50:19.818000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","Spice Route Orientation 3 is a curated museum-grade exhibit connected to spice routes, port cities, ceramics, textiles, trade, migration, belief, and regional exchange.","Southeast Asian Trade Museum","[""southeast-asian-trade-museum-media-21-image"",""southeast-asian-trade-museum-media-21-audio"",""southeast-asian-trade-museum-media-21-caption"",""southeast-asian-trade-museum-media-21-archive""]","This exhibit helps explain how spice routes, port cities, ceramics, textiles, trade, migration, belief, and regional exchange shaped cultural memory, learning, craft, performance, movement, or public identity.","","SURI should explain Spice Route Orientation 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Spice Route Orientation 3 through accessible interpretation and cultural context.","0","Spice Route Orientation 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Spice Route Orientation 3","[""southeast-asian-trade-museum"",""museum-grade"",""week-3"",""station-21""]","21","[""Spice Route Orientation"",""Ceramic Trade Bowl"",""Textile Market Ledger"",""Port City Map"",""River Boat Model""]","","Narration for Spice Route Orientation 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","music_instruments","false","published","6a1a7a97fd20a87b12c223a3","2026-05-30T05:50:15.301000","2026-05-30T05:50:15.301000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","Port City Map 3 is a curated museum-grade exhibit connected to spice routes, port cities, ceramics, textiles, trade, migration, belief, and regional exchange.","Southeast Asian Trade Museum","[""southeast-asian-trade-museum-media-24-image"",""southeast-asian-trade-museum-media-24-audio"",""southeast-asian-trade-museum-media-24-caption"",""southeast-asian-trade-museum-media-24-archive""]","This exhibit helps explain how spice routes, port cities, ceramics, textiles, trade, migration, belief, and regional exchange shaped cultural memory, learning, craft, performance, movement, or public identity.","","SURI should explain Port City Map 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Port City Map 3 through accessible interpretation and cultural context.","0","Port City Map 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Port City Map 3","[""southeast-asian-trade-museum"",""museum-grade"",""week-3"",""station-24""]","24","[""Spice Route Orientation"",""Ceramic Trade Bowl"",""Textile Market Ledger"",""Port City Map"",""River Boat Model""]","","Narration for Port City Map 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a97fd20a87b12c223a6","2026-05-30T05:50:15.301000","2026-05-30T05:50:15.301000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","Ceramic Trade Bowl 3 is a curated museum-grade exhibit connected to spice routes, port cities, ceramics, textiles, trade, migration, belief, and regional exchange.","Southeast Asian Trade Museum","[""southeast-asian-trade-museum-media-22-image"",""southeast-asian-trade-museum-media-22-audio"",""southeast-asian-trade-museum-media-22-caption"",""southeast-asian-trade-museum-media-22-archive""]","This exhibit helps explain how spice routes, port cities, ceramics, textiles, trade, migration, belief, and regional exchange shaped cultural memory, learning, craft, performance, movement, or public identity.","","SURI should explain Ceramic Trade Bowl 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Ceramic Trade Bowl 3 through accessible interpretation and cultural context.","0","Ceramic Trade Bowl 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Ceramic Trade Bowl 3","[""southeast-asian-trade-museum"",""museum-grade"",""week-3"",""station-22""]","22","[""Spice Route Orientation"",""Ceramic Trade Bowl"",""Textile Market Ledger"",""Port City Map"",""River Boat Model""]","","Narration for Ceramic Trade Bowl 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","false","published","6a1a7a97fd20a87b12c223a4","2026-05-30T05:50:15.301000","2026-05-30T05:50:15.301000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
